   0.1420609     -0.5260968E-01
   0.1542624     -0.5387600E-01
   0.1666907     -0.5501013E-01
   0.1793067     -0.5601499E-01
   0.1920806     -0.5689473E-01
   0.2049890     -0.5765414E-01
   0.2180138     -0.5829827E-01
   0.2311403     -0.5883218E-01
   0.2443566     -0.5926087E-01
   0.2576529     -0.5958914E-01
   0.2710212     -0.5982160E-01
   0.2844543     -0.5996265E-01
   0.2979463     -0.6001647E-01
   0.3114920     -0.5998703E-01
   0.3250868     -0.5987809E-01
   0.3387268     -0.5969322E-01
   0.3524084     -0.5943581E-01
   0.3661282     -0.5910908E-01
   0.3798836     -0.5871606E-01
   0.3936717     -0.5825966E-01
   0.4074903     -0.5774261E-01
   0.4213372     -0.5716753E-01
   0.4352104     -0.5653688E-01
   0.4491079     -0.5585299E-01
   0.4630280     -0.5511810E-01
   0.4769692     -0.5433431E-01
   0.4909298     -0.5350359E-01
   0.5049086     -0.5262784E-01
   0.5189040     -0.5170884E-01
   0.5329149     -0.5074824E-01
   0.5469399     -0.4974764E-01
   0.5609780     -0.4870850E-01
   0.5750279     -0.4763222E-01
   0.5890887     -0.4652009E-01
   0.6031592     -0.4537332E-01
   0.6172384     -0.4419302E-01
   0.6313254     -0.4298024E-01
   0.6454192     -0.4173592E-01
   0.6595188     -0.4046093E-01
   0.6736233     -0.3915607E-01
   0.6877318     -0.3782204E-01
   0.7018435     -0.3645948E-01
   0.7159573     -0.3506895E-01
   0.7300726     -0.3365093E-01
   0.7441882     -0.3220584E-01
   0.7583034     -0.3073402E-01
   0.7724171     -0.2923576E-01
   0.7865281     -0.2771129E-01
   0.8006352     -0.2616080E-01
   0.8147362     -0.2458449E-01
   0.8288283     -0.2298262E-01
   0.8429065     -0.2135561E-01
   0.8569624     -0.1970429E-01
   0.8709805     -0.1803031E-01
   0.8849329     -0.1633692E-01
   0.8987690     -0.1463035E-01
   0.9123996     -0.1292203E-01
   0.9256765     -0.1123169E-01
   0.9383768     -0.9589907E-02
   0.9502169     -0.8036944E-02
   0.9609214     -0.6613969E-02
   0.9703204     -0.5349371E-02
   0.9784034     -0.4250301E-02
   0.9852891     -0.3305480E-02
   0.9911560     -0.2494149E-02
   0.9961867     -0.1793784E-02
    1.000000     -0.1260000E-02
